user_id,item_list
7661,95 1422 465 326 1024 906 537 792 768 3188
7662,1767 809 116 11046 4889 2163 5806 262 175 738
7664,10128 22184 1722 12429 6730 4704 4839 8885 3582 12243
7665,19112 617 8822 1346 21582 946 21204 1692 14082 11247
7666,318 269 165 316 325 1089 554 350 932 996
7667,47 28 50 37 136 145 277 5 363 19
7668,6662 16 13066 61 172 26 67 3 74 266
7669,11923 11231 12770 11238 11215 11924 12769 12041 9292 13844
7670,4 22 6 80 8 157 14 24 26 65
7671,14210 6621 14452 13318 7298 2132 20425 14373 21667 21633
7673,1931 990 2570 2879 604 3129 789 2459 572 6105
7674,51 15 114 1 4 8 2 8721 6 19877
7675,1111 405 97 615 1602 458 150 12 2203 20202
7676,9945 4855 21516 14254 20086 2954 14979 14081 2218 852
7677,41 39 58 76 9 837 2 3 1051 828
7679,3511 1596 5154 1483 6739 1686 321 275 1758 969
7680,208 182 344 32 4583 6210 9708 170 141 19882
7681,99 262 52 3407 715 346 3318 1342 1198 1172
7682,80 19 14 4 15 8 24 22 7 20
7683,612 1190 1071 1788 3006 1313 1183 415 557 1551
7685,4 1 6 3 7 20 19 14 8 9
7687,40 58 39 55 76 3 7 486 64 23
7688,36 19 1 101 174 29 217 107 157 2
7689,2 6 14 8 67 9 80 22 20 135
7690,77 175 148 66 304 326 533 880 378 768
7691,66 116 77 148 175 309 12 378 437 497
7692,41 40 55 2 58 3 7 16 566 76
7693,569 1887 2574 974 1772 288 17 685 319 382
7694,138 208 344 389 4 157 465 928 376 313
7695,31 40 1411 55 3 1668 133 1316 2013 53
7696,31 39 55 13509 76 3 2 1 592 532
7698,401 179 596 72 255 1933 571 601 176 138
7699,546 743 7000 1058 2684 748 395 1152 250 177
7700,56 144 104 1 3 71 13 224 17 149
7701,318 279 139 262 2145 171 15 2517 269 1816
7702,40 58 55 76 596 2 33 8 1 11660
7703,4 2767 19 8 6 22 2842 2284 2766 74
7704,51 160 956 471 414 18 536 648 3789 87
7706,94 15 262 154 29 7 392 715 346 1342
7707,9534 262 13379 345 715 1342 1172 1198 346 392
7708,3403 196 10660 2308 81 8473 112 202 228 15872
7709,5080 3033 5 43 13 21 9295 98 71 109
7710,28 27 42 145 7 19 1 4 67 363
7711,103 80 2 170 194 115 14 6 74 157
7714,540 1722 907 33 708 2075 1443 13 1041 32
7715,9 56 168 2 3300 3 240 184 224 12
7716,3644 11510 9631 36 4762 88 8971 3 217 87
7717,101 680 15 403 2775 337 354 2532 1196 599
7718,249 252 299 639 32 179 339 237 268 8
7719,1 2 8 3 7 14 20 24 19 132
7720,8332 4871 5225 10406 6015 5783 5106 9918 4410 4934
7721,104 35 56 184 9 373 224 382 240 570
7722,41 55 40 681 31 342 39 1578 1108 14415
7723,7757 22213 12526 18028 18610 9866 17438 16469 9011 8829
7724,13385 3423 9144 11613 20115 14551 12506 16151 10439 4107
7725,11863 18063 21154 9399 2002 16784 701 2055 2470 21448
7728,347 18594 680 6773 799 2158 18595 8616 1232 329
7729,95 906 326 1024 220 80 389 537 768 792
7730,395 29 64 131 43 199 549 21 455 481
7731,101 244 111 1700 707 201 706 161 47 544
7733,52 156 205 8 44 300 102 25 725 609
7734,22 33 4 2 65 73 1 48 80 6
7735,71 170 802 212 330 23 251 543 3 163
7736,101 43 699 109 544 5393 354 198 1546 506
7738,4363 1801 41 40 39 55 58 170 76 6917
7739,144 104 42 224 184 28 240 50 310 288
7740,14 4 8 108 24 33 18 19 87 3
7741,31 39 55 58 76 3 486 342 7 30
7742,16 25 8 4 67 6 24 2 238 266
7743,89 1556 884 915 308 1642 44 282 4 2083
7744,313 96 182 32 639 928 98 1146 1273 2293
7745,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
7746,41 39 486 67 52 143 342 25 8 78
7748,3476 4922 743 748 177 1152 395 250 546 7975
7749,67 278 177 250 1043 237 404 345 9791 1753
7750,498 1120 1020 3049 267 167 10170 102 205 156
7751,37 1181 18 479 7 28 17 47 50 178
7752,58 342 486 3 399 811 582 2 340 33
7753,1978 1635 4932 27 514 645 19 93 230 1296
7754,11 17 27 50 42 37 145 136 5 277
7755,64 13 98 29 109 57 198 576 348 23
7756,36 94 99 7 1 158 155 32 101 54
7757,1177 685 1030 2219 2034 36 810 619 2611 1290
7758,15 36 161 506 337 403 544 7320 429 637
7759,1342 94 715 2963 2577 3977 3458 4599 4336 4889
7760,9306 11 47 50 5872 17 27 42 1607 2513
7762,2 11 3 17 4 42 5 28 6 35
7763,5840 6912 8332 6837 9409 9958 6919 6909 73 20
7764,52 25 8 9 57 5 44 43 12 64
7765,2 3 1 112 6 4 8 15 18 14
7766,49 1 13 2 20 9 56 19 41 6
7767,28 42 80 1 37 5 8 14 3 20
7768,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
7769,33 48 4 156 143 9 83 115 7 1
7770,10660 9455 116 148 428 304 175 2025 3718 1449
7771,1534 1715 1921 138 978 6423 236 837 208 624
7772,2512 16766 771 190 59 1350 1657 14632 12266 63
7773,55 58 76 2 3 330 103 4 33 7
7774,566 446 132 1943 472 891 763 1037 759 10729
7775,1024 768 389 326 220 95 45 537 2161 1067
7776,17 28 47 27 11 42 145 277 37 363
7777,31 39 58 104 3466 1858 1670 373 56 258
7778,15976 303 13867 19035 30 63 2391 13393 1038 78
7779,606 1821 325 12622 474 843 563 146 139 1328
7780,2325 182 96 2442 324 3205 4284 11 66 116
7781,99 159 120 510 1724 85 985 16680 262 2792
7783,3 9573 11510 27 47 11 42 28 50 5
7785,33 4 170 2 80 330 103 65 1 14
7786,77 66 75 228 134 44 172 67 81 279
7787,6054 5596 6824 5213 7486 6303 6055 7136 7133 7196
7788,326 906 465 220 880 1024 768 191 45 537
7789,2681 1737 2326 901 11404 2256 226 4228 2887 1787
7790,7 44 155 1887 4 16 2574 54 90 5796
7791,298 38 93 211 230 203 188 7 162 15
7792,108 265 3076 2531 1593 10545 2634 24 4191 4963
7793,133 318 314 25 229 171 165 269 8 316
7794,7033 9039 9582 12485 10835 14735 10150 14726 767 103
7795,47 42 28 11 50 5 37 23 2925 2408
7797,760 451 830 749 1465 2219 771 443 3070 722
7798,4 19 20 24 1 6 25 17 22 75
7799,335 133 254 146 171 139 554 269 350 1006
7800,19 20 22 48 80 24 8 7 3 44
7801,160 259 414 999 956 21192 536 584 18 648
7802,1481 11 5508 3813 4552 47 1191 50 694 17
7803,55 540 585 3 2829 342 411 907 905 1722
7804,34 94 219 200 627 67 2553 183 345 681
7806,18749 18747 21131 8417 15218 15219 8885 12216 21127 8442
7807,1071 224 1845 1788 382 149 35 184 361 994
7808,23 2102 13 5192 3 64 3966 98 4881 3776
7809,346 1342 681 392 738 1172 1222 1704 117 3977
7810,511 375 832 986 1281 88 970 775 1525 2408
7812,13 57 43 198 348 64 357 6 22 527
7815,316 325 350 388 133 139 254 318 329 441
7816,75 172 189 4 1306 704 8 611 421 1110
7818,2321 1461 28 27 50 30 111 2 47 17
7820,21869 13221 8040 13300 14407 11095 5641 9873 4946 15251
7821,242 430 2637 252 1796 2683 119 1729 2401 3452
7822,1342 715 28 3458 17 2963 4336 12877 546 47
7823,566 718 20438 14282 10450 763 491 472 1305 6509
7824,1337 2411 401 813 1510 11 596 14 30 3092
7825,808 292 799 347 1239 938 329 696 270 1480
7828,4266 275 3055 655 550 1766 6991 126 293 379
7829,21 43 64 130 455 98 217 356 85 431
7830,13 43 64 23 98 3308 16 249 252 9
7831,41 39 58 76 3 486 342 811 592 78
7832,40 58 55 1497 8801 1537 905 2243 6074 257
7833,3063 10150 133 1824 254 314 269 563 384 146
7834,903 23 9 3 97 71 13 328 1282 42
7835,17 27 11 42 37 5 363 277 111 122
7836,1976 1470 6885 867 1103 8302 7923 74 21147 16680
7837,1545 131 549 2778 17331 14509 107 105 858 4477
7839,14 7095 751 135 67 24 15070 250 199 18406
7840,1628 1851 64 969 91 198 9 293 3124 2
7841,35 144 224 9 372 240 310 258 373 412
7842,326 537 389 465 45 1893 880 906 768 1756
7844,764 28 467 17 37 47 376 242 430 573
7845,3526 2904 2492 3089 2958 2843 2767 2147 401 2766
7846,1264 90 483 14 601 107 118 4 3546 176
7847,2186 7954 3959 170 8385 599 6165 1847 13251 2597
7848,6367 7132 6526 7485 6053 5213 7486 1992 7134 7133
7849,1746 1868 569 760 691 824 3138 3251 4848 5569
7850,33 80 24 6 20 157 2 65 200 1
7851,38 188 20 6 514 323 520 358 2 645
7852,22 33 4 20 19 65 170 103 2 3
7853,446 891 1305 132 5376 718 2009 491 1943 5387
7854,627 681 955 3984 9024 9014 8540 8089 6890 12913
7857,3470 116 77 60 66 15 1801 309 304 101
7858,7971 12808 262 2441 49 5365 20723 72 3279 11936
7859,5475 96 8982 344 77 148 60 5288 66 138
7860,596 179 813 97 1099 3 255 9 5 152
7861,52 8 44 1728 788 1283 1112 580 61 25
7862,14694 14693 13446 14687 15931 14689 10821 14688 41 9568
7863,17025 1059 99 9920 8371 94 6361 1588 34 1896
7864,3744 4810 9805 2618 2766 10416 9802 994 9803 13583
7865,16850 3858 11982 2692 12853 3552 1095 1227 8262 4874
7866,41 40 55 58 76 13 64 2 43 95
7867,7485 5213 6574 6586 7487 7132 6052 6055 6524 6526
7868,203 520 6215 4999 645 2121 93 28 1450 323
7869,253 201 775 71 11 111 37 824 3138 160
7870,1 16 2804 4 15 25 2 2686 846 3
7872,47 42 170 11 21185 141 50 122 163 145
7873,252 242 101 313 15 161 639 573 85 430
7875,7883 7516 19781 6273 10886 6277 2123 7163 3687 10141
7877,95 4 80 326 220 174 1 906 22 48
7880,131 87 51 81 88 7 114 105 284 549
7881,7779 5420 2353 583 411 9633 9632 7200 41 31
7882,39 5718 486 4684 7 342 143 2 33 20
7885,2 19 14 7 17 1 33 47 42 22
7886,13436 15954 20116 17592 18320 10866 9661 4 6 38
7887,19 80 8 1 4 13396 14 14619 30 26
7888,906 880 5023 220 4870 4079 792 5781 4440 45
7889,15 35 98 12 64 26 56 8 29 1
7890,11111 8162 1627 13611 9027 2202 20536 4583 2842 3526
7892,19688 8913 13525 7308 851 3496 13256 13439 21179 981
7893,32 939 54 59 30 138 4 112 2 6
7894,103 673 65 251 73 370 1070 529 951 200
7895,325 1058 843 171 269 36 101 1792 474 1006
7896,201 244 56 989 23 7 30 144 13 2
7897,301 170 228 369 801 260 134 163 194 4
7899,15 101 161 403 354 164 2036 515 1546 506
7901,9384 35 168 2408 419 104 1195 388 7617 2767
7902,537 95 326 768 1024 792 1893 906 465 191
7903,20 84 19 8 67 48 30 167 33 7
7904,40 58 55 3 486 342 2 449 7 811
7905,80 22 1 20 48 157 67 2 24 172
7906,13795 102 6510 197 725 19129 1501 12726 5411 67
7907,4630 3280 2498 135 395 199 4485 238 4890 177
7908,64 182 348 109 596 138 123 96 344 204
7909,170 2117 643 33 7630 2007 1632 133 115 74
7910,132 1 2 19 718 472 8 172 491 14
7911,318 314 2322 1132 2204 474 326 4308 465 389
7912,467 6821 11092 6260 8242 6527 301 7481 11919 20
7913,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
7914,11234 11712 411 3216 905 613 583 6296 7193 1127
7915,28 42 5 136 111 91 363 122 679 730
7916,6198 6450 6748 6197 11221 6452 6723 6427 6178 12918
7917,1846 1853 14870 6763 10266 7095 780 14990 2887 420
7918,17 27 11 35 47 28 56 104 168 4
7919,3318 2072 799 329 1776 2516 3407 408 4 1253
7924,101 7 298 161 506 81 112 515 1 544
7925,4 44 1 20 14 174 48 75 33 164
7926,4 19 16 2 1 66 45 80 77 148
7927,135 395 177 199 634 67 1043 481 238 1174
7928,7 54 283 68 187 357 112 18 128 295
7930,4284 77 6025 4042 175 625 2403 1702 1446 1398
7931,29 64 43 455 107 51 356 140 198 130
7932,81 131 298 87 2070 21 1783 7 29 2225
7933,339 8 601 118 32 483 401 687 423 79
7934,44 8 25 229 6 266 4 2 61 1487
7935,144 56 956 536 414 373 584 319 310 104
7936,12737 18292 13893 18714 15236 20457 11406 21842 11857 9300
7937,159 120 510 800 985 957 1724 19854 2090 18305
7938,2910 2368 3631 12862 1197 4776 1019 341 930 669
7939,160 259 414 18 999 536 956 584 30 648
7940,433 371 399 18380 16129 582 93 1504 358 603
7941,1441 21020 16277 4184 5270 17293 11705 13476 10912 7386
7942,17902 17905 17903 17888 17907 17909 17890 17910 17901 11825
7944,56 35 326 220 144 1893 104 860 621 149
7947,1446 1411 1767 8212 11002 7507 7512 3364 10998 16013
7948,8478 9450 2817 19736 3907 8092 4673 11479 9997 6984
7949,4 8 6 25 41 61 2 185 16 20
7951,27 42 136 11 50 145 37 138 182 23
7952,59 648 536 259 1001 2678 1097 1233 999 6884
7953,52 8 44 63 546 743 25 1058 229 3
7954,621 1893 2211 1007 35 191 220 11949 768 2058
7956,182 208 324 56 344 104 144 168 373 382
7957,39 40 58 55 2 76 3 33 4 1
7958,72 583 3122 291 483 1693 905 1537 4041 1264
7959,220 465 326 131 88 389 1290 87 537 880
7960,27 47 50 122 42 145 2 4 30 14
7961,511 1231 2408 970 375 1185 750 4623 832 3466
7963,94 99 262 15 346 1342 715 36 88 392
7965,7 54 295 1 2 167 68 19 4 44
7966,715 392 2370 1920 96 182 3458 1172 2163 346
7967,9196 1 4 2 9 56 184 7 1492 8
7968,138 182 208 1 324 344 137 112 4 6
7969,40 55 76 254 148 77 171 60 85 7
7970,345 6126 739 11 28 1714 4033 871 145 1022
7971,683 184 373 372 382 144 803 570 18936 807
7973,93 214 514 1635 603 211 1450 1296 188 358
7974,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
7975,72 712 401 393 1139 394 283 179 3852 21073
7976,77 378 40 39 437 58 279 1960 585 1722
7977,7912 7935 4597 7572 11521 4332 11522 7208 11007 1190
7978,3870 44 177 8 24 278 2638 297 7145 4
7979,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
7982,1675 3424 16993 203 188 358 4348 2228 323 645
7983,6 108 15 99 94 20 25 46 1 219
7985,4 1 6 7 20 3 14 19 9 8
7986,16099 17890 17893 17891 6057 5213 10416 6525 2842 14699
7987,98 64 109 198 348 576 21 1012 2483 356
7988,12038 14022 14202 15540 12923 14757 7370 34 1537 10560
7989,102 457 15844 4854 6516 21369 19297 13196 19726 20829
7990,17 27 50 42 80 6 136 45 22 14
7991,326 880 191 1447 5531 2161 906 6225 95 5157
7992,29 196 786 7 131 158 112 15457 6911 5
7993,41 58 3 8 76 7867 1 32 6 134
7994,681 4 254 116 2761 20 19 318 1286 2145
7995,16 96 138 757 182 5063 208 3675 21766 1414
7996,31 55 35 2 8 144 43 104 1628 1758
7997,96 116 22 175 279 48 19 65 170 134
7998,4 2 22 20 19 24 1 80 14 65
7999,197 416 205 7808 102 725 19437 16909 199 1004
8000,50 136 22 145 2 80 37 1 6 20
8001,2 24 8 7 20 9 33 19 14 48
8002,350 1006 316 133 563 171 335 139 554 606
8003,39 1191 2 58 55 1422 1 76 30 33
8004,199 135 250 748 759 1613 634 70 481 84
8005,3944 2198 1702 171 474 7878 316 165 56 1212
8007,35 168 144 9 184 319 382 373 4 288
8008,67 250 135 781 1043 395 404 743 4 14
8009,4027 3414 6681 3726 3059 546 7011 3243 664 199
8010,17900 17904 17903 17915 17888 16100 16098 17911 17891 17910
8013,7137 6303 7196 6875 7484 10490 6585 6578 6825 8404
8014,44 4 16 1 2 6 7 19 20 266
8015,101 2 161 14 699 65 33 750 19 857
8016,4 6 3 9 5 20 19 7 8 24
8017,448 19842 13368 6072 8692 325 10215 19750 4 125
8019,17 27 50 42 37 145 19 136 4 33
8022,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
8023,38 93 520 514 1296 188 85 211 14354 645
8024,1050 345 2653 21936 11673 7385 14409 237 51 16801
8025,35 297 1 11 4 80 6 168 157 144
8026,170 163 48 330 427 194 272 802 1 33
8027,9865 5081 6245 9168 8325 8806 8604 7257 9900 19420
8028,111 122 27 17 28 50 566 132 14 1
8030,17 28 5 27 122 50 42 145 244 742
8031,6364 6837 5840 6919 1529 7603 6912 3037 4244 3462
8033,1 1926 428 4 2 3 77 116 66 148
8034,1008 933 514 759 1613 188 38 14870 647 203
8035,95 951 465 220 326 1024 792 906 880 537
8037,8 52 44 3 25 13 4 6 2 18
8038,5005 4064 5336 3513 4556 4162 3737 4404 3059 4834
8040,3458 99 2543 2163 738 4889 5359 262 81 4686
8041,60 116 77 8 318 96 138 1 208 344
8042,7 6 4 94 99 1 46 20 399 19
8043,22 33 73 8 251 110 20 115 80 24
8044,1 243 4 80 48 20 19 84 7 410
8045,96 138 9758 182 106 208 8334 4347 9204 8801
8046,18904 13365 15674 18143 1609 19528 666 1088 8 4
8047,14706 2021 415 3842 612 2118 4973 1126 1551 1992
8048,27 47 50 11 136 37 145 277 324 182
8049,170 22 33 2546 65 330 74 141 80 462
8050,1475 1689 1116 1049 181 243 410 10 379 1393
8051,10214 5513 2355 14702 16299 8994 19657 8993 20388 917
8052,55 58 582 126 1984 340 486 145 3 47
8053,20 265 60 1 279 66 77 2 103 25
8055,40 14020 12034 12918 12035 55 12917 11224 58 14017
8056,2 1 8 80 20 22 6 48 157 174
8057,31 40 55 58 76 2 7 486 90 3
8059,6727 2886 2575 6222 3586 4830 16072 6785 3759 16073
8060,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
8061,160 117 120 957 1207 1177 584 159 414 536
8062,27 145 50 37 1 5 2 101 36 774
8063,60 31 58 428 55 4 437 20 3 497
8064,67 278 24 541 371 250 44 84 14 241
8065,3954 4162 3513 596 179 3737 4064 4834 2763 442
8066,47 27 42 145 37 2 1 6 12 16
8069,21812 21192 18513 21754 12715 17719 4804 21572 17691 14774
8070,41 3 324 344 4 65 228 2967 83 73
8071,34 99 2518 2129 392 738 10698 367 3325 5744
8072,599 1847 3959 2619 1196 2597 397 7856 5435 4324
8073,3068 4033 4988 10376 18665 10683 21763 19775 883 19352
8074,828 1440 3495 624 9146 6687 706 978 526 11445
8075,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
8077,467 573 242 764 636 99 2702 2516 2072 5664
8078,1 2 104 144 224 4 149 184 240 25
8079,182 208 344 32 1511 119 118 929 6 2
8080,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
8081,308 343 16130 8680 9349 89 390 7948 282 556
8082,1 6 67 80 33 61 44 22 25 48
8083,7507 11748 4559 907 1674 2442 1618 2290 2075 1702
8084,238 1186 219 177 1429 1828 1990 84 278 2558
8085,9851 12772 10476 12770 12948 14682 11215 11076 9755 11925
8086,193 45 103 3 95 4 465 330 862 170
8087,342 1108 138 208 1288 324 344 1828 1186 58
8088,22 3303 4 20 174 42 6 1 47 28
8089,66 1631 116 17 60 27 148 175 47 388
8090,433 582 186 1129 97 509 1727 1984 2626 9
8091,27 28 47 50 42 37 5 136 145 2
8092,11425 49 14189 1 2 6 841 12248 905 33
8094,3243 4799 9423 7798 6670 5503 3737 4404 3513 10176
8095,279 48 20 33 228 65 265 103 260 194
8096,40 41 31 39 58 618 342 76 510 159
8097,224 149 144 373 382 168 450 56 240 288
8098,131 81 114 51 88 284 339 4190 140 623
8099,3 1225 2063 605 114 23 71 41 10 11
8101,9699 19291 12179 8236 11045 21061 15228 12857 6627 18506
8102,682 17 771 210 1155 2457 42 47 778 769
8103,1108 592 618 342 1288 486 76 112 9258 19291
8104,17524 19812 21763 290 1 360 219 2 164 14119
8105,40 41 39 55 58 76 2 7 212 9
8106,21139 498 18535 16560 21141 1751 13774 9329 10260 8328
8107,3466 1858 2596 66 116 7548 148 2117 857 2925
8108,96 32 573 313 376 242 764 636 36 1120
8109,27 28 47 11 19 1 2 48 20 37
8110,2321 1461 56 144 168 104 319 184 9 373
8111,1537 411 905 841 2473 904 1991 583 5484 4829
8112,66 60 116 148 175 111 117 159 253 201
8114,8745 279 11721 134 8134 22113 20 18530 132 6
8115,148 175 304 378 309 134 437 497 428 736
8116,101 161 2513 7 544 403 515 354 684 869
8117,7878 6025 7512 60 7507 66 8212 385 11002 265
8118,1 6601 2 4 14 132 8 84 200 67
8119,5783 6351 2826 84 6946 339 4601 1264 3546 4871
8120,103 1 2 251 22 6 370 20 3 1426
8121,49 410 185 882 876 31 41 39 1341 58
8123,2725 1622 5134 408 1620 13 261 318 388 198
8124,5376 3776 5387 8189 6546 13769 5997 12610 12609 16262
8125,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
8126,8332 6881 6550 4731 7971 5365 18741 2641 5783 16547
8128,184 240 382 319 570 1082 288 144 310 56
8129,2968 1523 1828 8444 21389 2558 7370 12256 6066 5616
8130,7 59 18 4 414 536 259 68 2678 1001
8131,805 3495 1440 2946 2237 2314 52 27 7752 8120
8133,2367 4292 1434 2149 11181 2570 7535 10503 3129 18863
8136,5 615 458 27 42 873 59 1602 47 484
8138,537 95 880 1024 220 768 792 1067 1893 45
8139,159 64 879 120 510 57 1887 15342 98 1772
8140,16 4 399 229 582 238 24 1 266 7
8142,182 430 39 376 55 58 129 32 344 636
8143,52 8 44 25 3 229 205 156 32 300
8144,430 129 573 467 764 636 252 3751 119 249
8145,154 29 298 19712 247 130 15 1903 19488 15418
8146,9682 21691 1545 7997 18093 10793 13537 11912 14886 9057
8147,27 17 28 6543 244 71 111 50 145 775
8148,8168 2593 5186 18406 2123 8745 18530 13816 9721 5192
8149,1 2 126 23 786 8 35 7 86 13
8151,1195 2200 2767 2842 1795 896 10636 2566 1398 1277
8152,41 39 55 58 122 244 76 23 989 592
8153,4 8 6 12338 25 14559 51 10699 5091 118
8154,1020 1120 3049 155 196 69 158 159 5 18
8155,16 5 597 52 44 8610 91 834 86 18150
8156,41 40 6 14 3 39 1 8 33 55
8157,42 47 28 50 11 5 19 243 1611 136
8159,766 2878 929 1433 1031 946 5108 1692 1346 1367
8160,65 48 4 141 33 2 80 157 20 142
8161,88 237 51 108 3477 345 81 107 962 202
8162,27 28 47 936 1125 9145 111 774 136 82
8163,2034 1177 3658 5317 1207 1030 1290 547 936 8935
8164,40 41 55 618 31 342 39 73 103 76
8165,3 58 23 40 39 36 31 41 55 238
8166,7169 3134 9654 7168 8621 4807 10901 7170 10910 4698
8167,685 569 487 638 1502 810 5251 3138 2977 1746
8168,1 48 65 141 103 157 20 8 33 14
8169,2537 408 17169 10383 13880 16685 853 10203 441 11756
8170,511 750 857 970 832 1281 1030 1073 1185 913
8171,99 262 43 13 198 29 348 715 346 57
8173,6628 634 250 748 177 15448 17262 1521 88 1053
8174,11221 12035 11224 14018 12920 11222 15360 14016 14019 5339
8176,35 361 56 319 373 149 11 42 310 258
8177,2 6 203 105 7 18 38 81 2161 880
8178,781 250 214 1043 177 1053 238 211 520 603
8179,160 956 584 648 1001 999 1350 2678 1233 1097
8181,71 12 91 17 13 152 10 3 57 9
8182,7 63 30 112 137 90 37 28 17 68
8183,14841 14839 14848 14847 14846 14845 14844 14843 14842 14850
8184,3004 2043 4282 2233 2315 3932 3185 2 2426 1887
8185,511 986 375 750 4623 1185 3466 1895 1678 2925
8186,7169 9654 8662 11728 16138 8620 17825 20031 20013 4559
8188,25 1772 44 26 8 95 319 803 2574 19
8189,1691 594 154 1494 2770 3360 17348 298 133 314
8190,21007 19919 270 18455 11577 18171 8608 20730 19599 2512
8192,41 40 39 58 55 3 76 2 112 1
8193,39 58 55 27 47 23 3 486 11 592
8194,35 56 104 168 319 240 149 570 310 184
8195,345 2620 17453 9614 166 20501 10170 10063 14934 20676
8196,335 350 261 1006 843 146 563 171 133 254
8197,205 156 300 197 714 416 3 2 725 398
8198,582 9306 342 1108 38 7237 1688 1083 684 154
8199,5783 7772 16400 20425 13234 2240 22116 393 18067 4601
8200,5633 80 193 48 4897 219 409 228 73 9912
8201,18278 1769 17338 7794 4376 17610 13474 19980 13252 11810
8203,44 2219 2457 771 210 1681 600 778 1683 4
8204,43 64 455 98 356 247 117 154 120 204
8205,28 17 27 11 50 42 197 136 145 205
8207,58 40 31 41 39 55 10 143 147 4
8208,27 745 1147 47 17 37 685 1536 824 42
8211,22 44 33 73 194 20 1369 157 8 110
8213,5 91 201 40 253 293 244 39 452 159
8214,11692 17860 7900 874 14683 20703 20142 1095 10415 12777
8215,298 238 15 93 99 67 211 94 247 81
8216,31 20 1 40 8 154 4 7 39 21
8217,11 47 17 316 42 27 50 325 5 9
8218,59 584 7 4 6 160 536 4861 67 31
8219,17 1 759 6 28 1987 11 47 27 647
8220,927 3496 851 8798 9893 1568 5508 3331 13158 18554
8221,1890 540 585 1960 907 1041 1722 2075 6017 708
8222,2525 2233 2942 35 2717 56 40 2574 570 41
8223,152 405 150 558 1772 168 240 382 1417 1082
8224,4 2 22 6 27 3 25 20 11 64
8226,85 31 4 199 41 6 39 2 19 55
8227,3968 175 4596 2537 77 441 60 20 304 265
8228,66 148 279 134 304 309 378 4 20 33
8229,3537 20096 2638 7145 15996 3870 6309 5814 14998 15667
8230,91 3 293 10 489 40 86 111 1 17
8231,15 87 202 217 179 798 21 131 107 2034
8232,27 47 11 37 145 33 136 277 19 65
8233,4385 4027 2763 5867 3059 7011 4544 3243 7798 6968
8234,18545 15562 20993 22271 2682 20252 14009 14128 12413 2816
8235,15 101 13275 122 12321 244 201 17524 111 21223
8236,14619 9534 14620 13046 8996 14227 13396 16227 4401 19265
8237,13959 9370 1476 7287 19739 16222 11802 198 2140 9948
8238,1177 1207 1290 754 540 282 9978 2034 1406 1409
8239,1 20 6 19 3 14 8 22 7 33
8240,15 87 88 155 101 217 162 107 202 131
8241,13 64 198 57 7 3 2 204 348 1
8242,1208 202 133 318 2967 314 14202 269 11227 12036
8243,60 148 304 134 378 309 279 265 593 22
8244,55 76 2 1847 3959 33 1 486 4 1610
8245,591 823 1908 674 1130 17425 8023 3023 13831 2016
8246,177 250 395 238 1043 278 1152 748 235 546
8247,681 346 12424 99 17723 17449 17620 19482 19837 34
8248,31 40 39 3 486 342 592 811 143 7
8249,67 135 825 44 238 4 24 75 177 225
8251,99 738 94 2543 2963 596 3458 813 2163 3977
8252,18718 15120 15371 18691 18688 18687 17010 17054 14712 17830
8254,17 28 11 47 50 6 38 277 4 203
8255,21 546 743 1652 1713 109 1058 222 43 250
8257,39 31 58 55 116 66 60 342 143 175
8258,5783 20723 12808 6308 18741 12012 3269 4238 6550 16547
8260,3651 5919 1666 2037 68 90 851 2428 10227 206
8261,2427 475 22195 10 15747 14453 4903 13030 3373 10455
8262,39 55 58 48 2 103 76 20 664 1
8263,826 202 6844 8809 365 15240 7909 9289 6591 12647
8264,388 1794 964 347 1337 15851 2780 19695 20250 20483
8265,88 99 108 85 162 202 60 66 883 93
8266,99 1342 94 2370 2590 1198 262 1796 5803 2577
8267,1 2 4 14 7 8 3 132 24 38
8268,148 60 304 378 309 736 497 644 265 134
8269,43 16 98 4 64 25 44 9 6 1
8270,108 18489 114 51 15019 14851 3679 81 4059 1212
8271,1926 2259 12165 846 757 3806 7275 543 1416 14210
8272,4 2 17 19 33 48 42 6 65 80
8274,12946 11923 11074 12772 9851 3066 9755 5 35 12770
8275,76 718 472 1037 813 1943 2 449 6 486
8276,40 55 76 3 44 2 82 49 486 4
8277,60 116 175 304 378 309 437 497 736 428
8278,9103 10865 10901 16138 11728 16137 8622 4858 4315 1177
8279,95 880 906 389 326 465 220 15657 768 1024
8280,5504 5922 5709 32 324 179 3258 255 8540 202
8281,308 703 2019 2234 1143 82 2824 1783 713 1274
8282,2702 3407 2072 154 2495 29 1032 2121 1 13
8283,40 41 39 76 138 96 85 342 618 10
8284,8 1 4 16 132 24 84 25 67 2685
8285,52 8 44 25 3 229 4 2 1 32
8286,7718 14599 8015 5989 6550 12808 4871 12835 4731 6634
8287,131 1579 1084 1282 1611 328 8 284 54 3229
8288,1475 349 1689 1116 8535 19417 3 76 40 41
